"","file.name","max_min_ratio","log_max_min_ratio","min_max_ratio","note_number","mid_to_long_ratio","max_mean_int","min_mean_int","med_note_durs","long_note_durs","short_note_durs","max_note_dur","max_onset_interval_dur","max_mean_dur","min_mean_dur","min_max_dur_ratio"
"185","ML163438911_terminal_strophes.wav",1.16701030927835,0.1544451872657,0.856890459363958,9,0.900874635568513,0.228339679621849,0.195662092962185,0.166211922268908,0.184500612745098,0.0511007528011205,0.18719012605042,0.284012605042017,0.149106617647059,0.114976693802521,0.771103896103896
"186","ML163588521_terminal_strophes.wav",1.17882689556509,0.164519787675662,0.848300970873786,6,0.868312757201646,0.222742395437262,0.188952590304183,0.171111573193916,0.197062143536122,0.0559559173003802,0.20922647338403,0.277346720532319,0.145971958174905,0.136781131178707,0.937037037037037
"187","ML163885511_terminal_strophes.wav",1.17721518987342,0.163151640686235,0.849462365591398,9,0.89974293059126,0.22511277961889,0.191224834299917,0.188266362883181,0.209244614747307,0.0796097763048881,0.222692212096106,0.304991507870754,0.17944473902237,0.133534641673571,0.744154676258993
"188","WTSP1.wav",1.17,0.157003748809665,0.854700854700855,6,0.796791443850267,0.190156519396552,0.162526939655172,0.121082570043103,0.151962688577586,0.0576970635775862,0.154400592672414,0.260043103448276,0.111601831896552,0.108893049568966,0.975728155339806
"189","WTSP2.wav",1.03491271820449,0.0343170929241287,0.966265060240964,9,0.769911504424779,0.167838026795005,0.1621760210718,0.0938275234131114,0.121867932708984,0.0609339663544919,0.137505853277836,0.299277445369407,0.0980335848074922,0.084930085848075,0.866336633663367
"190","WTSP4.wav",2.65333333333333,0.975816711188182,0.376884422110553,5,0.66875,0.323075513456091,0.121762128186969,0.173713969546742,0.259759206798867,0.112021157932011,0.279241147308782,0.334439978753541,0.230536296033994,0.0698102868271955,0.302816901408451
"191","WTSP5_terminal_strophes_retrim2024.wav",2.20036764705882,0.788624458702031,0.454469507101086,6,0.917127071823204,0.322594956683168,0.146609570957096,0.134212438118812,0.146340068069307,0.126935860148515,0.22961646039604,0.3266375,0.21398529290429,0.0576736179867986,0.269521410579345
"192","WTSP6.wav",2.41509433962264,0.881738350367495,0.4140625,5,0.671232876712329,0.311492496589359,0.128977361869031,0.158990961800819,0.236864085948158,0.147634464529332,0.254710010231924,0.311492496589359,0.241731156207367,0.0624607349931787,0.258389261744966
"193","WTSP7.wav",1.01542776998597,0.0153099719714203,0.984806629834254,15,0.700581395348837,0.166588566864445,0.164057525102693,0.0776339536741214,0.110813610223642,0.0586281309904153,0.154623642172524,0.191668889776358,0.0825464756389777,0.0821438099041534,0.995121951219512
"194","WTSP8.wav",1.23472668810289,0.210849640408493,0.809895833333333,9,0.630081300813008,0.155459074733096,0.12590565688019,0.083667210359826,0.132787959667853,0.0480411724001581,0.144123517200474,0.207278766310795,0.0991051601423487,0.0744908066429419,0.751633986928105
"195","WTSP9_terminal_strophes_retrim2024.wav",1.09358288770053,0.0894593586282697,0.914425427872861,9,0.774358974358974,0.165377862717503,0.151225722876151,0.0814084996588195,0.105130181678608,0.0485216223132037,0.148799641760491,0.182764777379734,0.0881476138689867,0.0705180910951893,0.8
"196","WTSP10.wav",2.10975609756098,0.746572347233526,0.473988439306358,5,0.818840579710145,0.280816491168478,0.133103770380435,0.183423488451087,0.22400390625,0.133103770380435,0.274323624320652,0.300295091711957,0.236989639945652,0.0730447520380434,0.308219178082192
"197","WTSP11.wav",1.11509433962264,0.108939010859931,0.896785109983079,6,0.776223776223776,0.160044313146233,0.143525356967011,0.0901772525849335,0.116174298375185,0.0528064992614475,0.136484490398818,0.168980797636632,0.109945839487937,0.0628261939931068,0.571428571428571
"198","WTSP13.wav",2.33136094674556,0.84645219437486,0.428934010152284,5,0.674074074074074,0.318917347801578,0.136794496899662,0.147317150507328,0.2185474210823,0.140032236471251,0.239592728297632,0.328630566516347,0.229339886320932,0.0526132680383314,0.229411764705882
"199","WTSP14.wav",1.07954545454545,0.0765400771223344,0.926315789473684,8,0.440366972477064,0.154262364498645,0.14289566395664,0.0519620596205962,0.117997177055104,0.0414072662601626,0.133152777777778,0.176995765582656,0.0799728573848239,0.0682002032520325,0.852791878172589
"200","WTSP15_terminal_strophes_retrim2024.wav",1.08270676691729,0.0794641713542474,0.923611111111111,14,0.669866666666666,0.176767892225653,0.163264789347304,0.101181204977079,0.151046782907662,0.0580019646365422,0.275509332023576,0.356067616240995,0.111400598746375,0.0886141126391617,0.795454545454545
"201","WTSP17.wav",1.07954545454545,0.0765400771223342,0.926315789473684,8,0.623287671232877,0.154060925692695,0.142709068010076,0.0737870749370277,0.118383658690176,0.0583809823677582,0.139465680100756,0.170277865239295,0.0855443561083124,0.0839226621536524,0.981042654028436
"202","WTSP21.wav",1.07109375,0.0686803226486515,0.933625091174325,12,0.480701754385965,0.147702944546288,0.137899175068744,0.055348204055912,0.115140424495875,0.0549442025664528,0.129280476626948,0.174528643446379,0.0754136113657195,0.0748749427131073,0.992857142857143
"203","WTSP22.wav",1.0406976744186,0.0398913290273018,0.960893854748604,6,0.411042944785276,0.146053130929791,0.14034155597723,0.0546679316888045,0.132998102466793,0.0440607210626186,0.133814041745731,0.181138519924099,0.077786211258697,0.0766982922201138,0.986013986013986
"204","WTSP23.wav",1.01366120218579,0.0135687292060686,0.986522911051213,9,0.545893719806763,0.149840598861524,0.147821183782528,0.0608517077137547,0.111471712360595,0.0463119191449814,0.122780436802974,0.169630866635688,0.0752837941449814,0.0698717617332714,0.928111587982833
"205","WTSP24.wav",1.31086142322097,0.270684496083209,0.762857142857143,6,0.848341232227488,0.189561792220581,0.144608567208272,0.145420974889217,0.171418020679468,0.0844903988183161,0.181979320531758,0.274593796159527,0.134859675036928,0.132693254554407,0.983935742971888
"206","WTSP25.wav",1.18650793650794,0.171014485879263,0.842809364548495,6,0.899328859060402,0.162042133781764,0.136570627802691,0.108931334080717,0.121125140134529,0.0682853139013453,0.123563901345291,0.214610986547085,0.100260183109118,0.0986343423019432,0.983783783783784
"207","WTSP27.wav",1.15384615384615,0.143100843640673,0.866666666666667,9,0.945054945054945,0.235826754591454,0.204383187312594,0.184898925537231,0.195648863068466,0.0462247313843078,0.20317381934033,0.328948088455772,0.160926564842579,0.11892118393928,0.738977955911823
